comarca,serventia,data_futura,horizonte_meses,taxa_prevista,mes_no_horizonte
LUZIÂNIA,1° Juizado de Violência Doméstica e Familiar contra a Mulher,2026-01-31,12,100.0,3
LUZIÂNIA,1° Juizado de Violência Doméstica e Familiar contra a Mulher,2026-02-28,12,100.0,4
LUZIÂNIA,1° Juizado de Violência Doméstica e Familiar contra a Mulher,2026-03-31,12,100.0,5
LUZIÂNIA,1° Juizado de Violência Doméstica e Familiar contra a Mulher,2026-04-30,12,100.0,6
LUZIÂNIA,1° Juizado de Violência Doméstica e Familiar contra a Mulher,2026-05-31,12,100.0,7
LUZIÂNIA,1° Juizado de Violência Doméstica e Familiar contra a Mulher,2026-06-30,12,100.0,8
LUZIÂNIA,1° Juizado de Violência Doméstica e Familiar contra a Mulher,2026-07-31,12,100.0,9
LUZIÂNIA,1° Juizado de Violência Doméstica e Familiar contra a Mulher,2026-08-31,12,100.0,10
LUZIÂNIA,1° Juizado de Violência Doméstica e Familiar contra a Mulher,2026-09-30,12,100.0,11
LUZIÂNIA,1° Juizado de Violência Doméstica e Familiar contra a Mulher,2026-10-31,12,100.0,12
LUZIÂNIA,"2ª Vara (Cível, da Faz. Púb. Mun., de Reg. Púb. e Amb.)",2025-11-30,12,95.12,1
LUZIÂNIA,"2ª Vara (Cível, da Faz. Púb. Mun., de Reg. Púb. e Amb.)",2025-12-31,12,95.09,2
LUZIÂNIA,"2ª Vara (Cível, da Faz. Púb. Mun., de Reg. Púb. e Amb.)",2026-01-31,12,95.05,3
LUZIÂNIA,"2ª Vara (Cível, da Faz. Púb. Mun., de Reg. Púb. e Amb.)",2026-02-28,12,95.02,4
LUZIÂNIA,"2ª Vara (Cível, da Faz. Púb. Mun., de Reg. Púb. e Amb.)",2026-03-31,12,94.98,5
LUZIÂNIA,"2ª Vara (Cível, da Faz. Púb. Mun., de Reg. Púb. e Amb.)",2026-04-30,12,94.95,6
LUZIÂNIA,"2ª Vara (Cível, da Faz. Púb. Mun., de Reg. Púb. e Amb.)",2026-05-31,12,94.91,7
LUZIÂNIA,"2ª Vara (Cível, da Faz. Púb. Mun., de Reg. Púb. e Amb.)",2026-06-30,12,94.88,8
LUZIÂNIA,"2ª Vara (Cível, da Faz. Púb. Mun., de Reg. Púb. e Amb.)",2026-07-31,12,94.84,9
LUZIÂNIA,"2ª Vara (Cível, da Faz. Púb. Mun., de Reg. Púb. e Amb.)",2026-08-31,12,94.8,10
LUZIÂNIA,"2ª Vara (Cível, da Faz. Púb. Mun., de Reg. Púb. e Amb.)",2026-09-30,12,94.77,11
LUZIÂNIA,"2ª Vara (Cível, da Faz. Púb. Mun., de Reg. Púb. e Amb.)",2026-10-31,12,94.73,12
LUZIÂNIA,2ª Vara Criminal (crimes em geral),2025-11-30,12,96.74,1
LUZIÂNIA,2ª Vara Criminal (crimes em geral),2025-12-31,12,97.04,2
LUZIÂNIA,2ª Vara Criminal (crimes em geral),2026-01-31,12,97.33,3
LUZIÂNIA,2ª Vara Criminal (crimes em geral),2026-02-28,12,97.6,4
LUZIÂNIA,2ª Vara Criminal (crimes em geral),2026-03-31,12,97.89,5
LUZIÂNIA,2ª Vara Criminal (crimes em geral),2026-04-30,12,98.18,6
LUZIÂNIA,2ª Vara Criminal (crimes em geral),2026-05-31,12,98.47,7
LUZIÂNIA,2ª Vara Criminal (crimes em geral),2026-06-30,12,98.76,8
LUZIÂNIA,2ª Vara Criminal (crimes em geral),2026-07-31,12,99.05,9
LUZIÂNIA,2ª Vara Criminal (crimes em geral),2026-08-31,12,99.34,10
LUZIÂNIA,2ª Vara Criminal (crimes em geral),2026-09-30,12,99.63,11
LUZIÂNIA,2ª Vara Criminal (crimes em geral),2026-10-31,12,99.92,12
LUZIÂNIA,2ª Vara de Família e Sucessões,2025-11-30,12,98.01,1
LUZIÂNIA,2ª Vara de Família e Sucessões,2025-12-31,12,98.73,2
LUZIÂNIA,2ª Vara de Família e Sucessões,2026-01-31,12,99.45,3
LUZIÂNIA,2ª Vara de Família e Sucessões,2026-02-28,12,100.0,4
LUZIÂNIA,2ª Vara de Família e Sucessões,2026-03-31,12,100.0,5
LUZIÂNIA,2ª Vara de Família e Sucessões,2026-04-30,12,100.0,6
LUZIÂNIA,2ª Vara de Família e Sucessões,2026-05-31,12,100.0,7
LUZIÂNIA,2ª Vara de Família e Sucessões,2026-06-30,12,100.0,8
LUZIÂNIA,2ª Vara de Família e Sucessões,2026-07-31,12,100.0,9
LUZIÂNIA,2ª Vara de Família e Sucessões,2026-08-31,12,100.0,10
LUZIÂNIA,2ª Vara de Família e Sucessões,2026-09-30,12,100.0,11
LUZIÂNIA,2ª Vara de Família e Sucessões,2026-10-31,12,100.0,12
LUZIÂNIA,2° Juizado de Violência Doméstica e Familiar contra a Mulher,2025-11-30,12,100.0,1
LUZIÂNIA,2° Juizado de Violência Doméstica e Familiar contra a Mulher,2025-12-31,12,100.0,2
LUZIÂNIA,2° Juizado de Violência Doméstica e Familiar contra a Mulher,2026-01-31,12,100.0,3
LUZIÂNIA,2° Juizado de Violência Doméstica e Familiar contra a Mulher,2026-02-28,12,100.0,4
LUZIÂNIA,2° Juizado de Violência Doméstica e Familiar contra a Mulher,2026-03-31,12,100.0,5
LUZIÂNIA,2° Juizado de Violência Doméstica e Familiar contra a Mulher,2026-04-30,12,100.0,6
LUZIÂNIA,2° Juizado de Violência Doméstica e Familiar contra a Mulher,2026-05-31,12,100.0,7
LUZIÂNIA,2° Juizado de Violência Doméstica e Familiar contra a Mulher,2026-06-30,12,100.0,8
LUZIÂNIA,2° Juizado de Violência Doméstica e Familiar contra a Mulher,2026-07-31,12,100.0,9
LUZIÂNIA,2° Juizado de Violência Doméstica e Familiar contra a Mulher,2026-08-31,12,100.0,10
LUZIÂNIA,2° Juizado de Violência Doméstica e Familiar contra a Mulher,2026-09-30,12,100.0,11
LUZIÂNIA,2° Juizado de Violência Doméstica e Familiar contra a Mulher,2026-10-31,12,100.0,12
LUZIÂNIA,Juizado da Infância e da Juventude,2025-11-30,12,76.76,1
LUZIÂNIA,Juizado da Infância e da Juventude,2025-12-31,12,76.53,2
LUZIÂNIA,Juizado da Infância e da Juventude,2026-01-31,12,76.3,3
LUZIÂNIA,Juizado da Infância e da Juventude,2026-02-28,12,76.09,4
LUZIÂNIA,Juizado da Infância e da Juventude,2026-03-31,12,75.86,5
LUZIÂNIA,Juizado da Infância e da Juventude,2026-04-30,12,75.63,6
LUZIÂNIA,Juizado da Infância e da Juventude,2026-05-31,12,75.4,7
LUZIÂNIA,Juizado da Infância e da Juventude,2026-06-30,12,75.18,8
LUZIÂNIA,Juizado da Infância e da Juventude,2026-07-31,12,74.95,9
LUZIÂNIA,Juizado da Infância e da Juventude,2026-08-31,12,74.72,10
LUZIÂNIA,Juizado da Infância e da Juventude,2026-09-30,12,74.5,11
LUZIÂNIA,Juizado da Infância e da Juventude,2026-10-31,12,74.27,12
MARA ROSA,Vara Judicial,2025-11-30,12,93.57,1
MARA ROSA,Vara Judicial,2025-12-31,12,93.86,2
MARA ROSA,Vara Judicial,2026-01-31,12,94.16,3
MARA ROSA,Vara Judicial,2026-02-28,12,94.43,4
MARA ROSA,Vara Judicial,2026-03-31,12,94.72,5
MARA ROSA,Vara Judicial,2026-04-30,12,95.01,6
MARA ROSA,Vara Judicial,2026-05-31,12,95.3,7
MARA ROSA,Vara Judicial,2026-06-30,12,95.59,8
MARA ROSA,Vara Judicial,2026-07-31,12,95.89,9
MARA ROSA,Vara Judicial,2026-08-31,12,96.18,10
MARA ROSA,Vara Judicial,2026-09-30,12,96.47,11
MARA ROSA,Vara Judicial,2026-10-31,12,96.76,12
MAURILÂNDIA,Vara Judicial,2025-11-30,12,93.43,1
MAURILÂNDIA,Vara Judicial,2025-12-31,12,93.84,2
MAURILÂNDIA,Vara Judicial,2026-01-31,12,94.24,3
MAURILÂNDIA,Vara Judicial,2026-02-28,12,94.61,4
MAURILÂNDIA,Vara Judicial,2026-03-31,12,95.02,5
MAURILÂNDIA,Vara Judicial,2026-04-30,12,95.41,6
MAURILÂNDIA,Vara Judicial,2026-05-31,12,95.82,7
MAURILÂNDIA,Vara Judicial,2026-06-30,12,96.21,8
MAURILÂNDIA,Vara Judicial,2026-07-31,12,96.62,9
MAURILÂNDIA,Vara Judicial,2026-08-31,12,97.02,10
MAURILÂNDIA,Vara Judicial,2026-09-30,12,97.42,11
MAURILÂNDIA,Vara Judicial,2026-10-31,12,97.82,12
MINAÇU,"Vara Criminal (crime em geral, crimes dolosos contra a vida e Pres. do Trib. do Júri, Execução Penal e Juizado Especial Criminal)",2025-11-30,12,97.27,1
MINAÇU,"Vara Criminal (crime em geral, crimes dolosos contra a vida e Pres. do Trib. do Júri, Execução Penal e Juizado Especial Criminal)",2025-12-31,12,98.58,2
MINAÇU,"Vara Criminal (crime em geral, crimes dolosos contra a vida e Pres. do Trib. do Júri, Execução Penal e Juizado Especial Criminal)",2026-01-31,12,99.89,3
MINAÇU,"Vara Criminal (crime em geral, crimes dolosos contra a vida e Pres. do Trib. do Júri, Execução Penal e Juizado Especial Criminal)",2026-02-28,12,100.0,4
MINAÇU,"Vara Criminal (crime em geral, crimes dolosos contra a vida e Pres. do Trib. do Júri, Execução Penal e Juizado Especial Criminal)",2026-03-31,12,100.0,5
MINAÇU,"Vara Criminal (crime em geral, crimes dolosos contra a vida e Pres. do Trib. do Júri, Execução Penal e Juizado Especial Criminal)",2026-04-30,12,100.0,6
MINAÇU,"Vara Criminal (crime em geral, crimes dolosos contra a vida e Pres. do Trib. do Júri, Execução Penal e Juizado Especial Criminal)",2026-05-31,12,100.0,7
MINAÇU,"Vara Criminal (crime em geral, crimes dolosos contra a vida e Pres. do Trib. do Júri, Execução Penal e Juizado Especial Criminal)",2026-06-30,12,100.0,8
MINAÇU,"Vara Criminal (crime em geral, crimes dolosos contra a vida e Pres. do Trib. do Júri, Execução Penal e Juizado Especial Criminal)",2026-07-31,12,100.0,9
MINAÇU,"Vara Criminal (crime em geral, crimes dolosos contra a vida e Pres. do Trib. do Júri, Execução Penal e Juizado Especial Criminal)",2026-08-31,12,100.0,10
MINAÇU,"Vara Criminal (crime em geral, crimes dolosos contra a vida e Pres. do Trib. do Júri, Execução Penal e Juizado Especial Criminal)",2026-09-30,12,100.0,11
MINAÇU,"Vara Criminal (crime em geral, crimes dolosos contra a vida e Pres. do Trib. do Júri, Execução Penal e Juizado Especial Criminal)",2026-10-31,12,100.0,12
MINAÇU,"Vara Cível, Infância e Juventude e Juizado Especial Cível",2025-11-30,12,85.14,1
MINAÇU,"Vara Cível, Infância e Juventude e Juizado Especial Cível",2025-12-31,12,85.17,2
MINAÇU,"Vara Cível, Infância e Juventude e Juizado Especial Cível",2026-01-31,12,85.19,3
MINAÇU,"Vara Cível, Infância e Juventude e Juizado Especial Cível",2026-02-28,12,85.22,4
MINAÇU,"Vara Cível, Infância e Juventude e Juizado Especial Cível",2026-03-31,12,85.24,5
MINAÇU,"Vara Cível, Infância e Juventude e Juizado Especial Cível",2026-04-30,12,85.27,6
MINAÇU,"Vara Cível, Infância e Juventude e Juizado Especial Cível",2026-05-31,12,85.29,7
MINAÇU,"Vara Cível, Infância e Juventude e Juizado Especial Cível",2026-06-30,12,85.32,8
MINAÇU,"Vara Cível, Infância e Juventude e Juizado Especial Cível",2026-07-31,12,85.34,9
MINAÇU,"Vara Cível, Infância e Juventude e Juizado Especial Cível",2026-08-31,12,85.37,10
MINAÇU,"Vara Cível, Infância e Juventude e Juizado Especial Cível",2026-09-30,12,85.39,11
MINAÇU,"Vara Cível, Infância e Juventude e Juizado Especial Cível",2026-10-31,12,85.42,12
MINAÇU,Vara das Fazendas Públicas e Registro Público e de Família e Sucessões,2025-11-30,12,84.66,1
MINAÇU,Vara das Fazendas Públicas e Registro Público e de Família e Sucessões,2025-12-31,12,84.75,2
MINAÇU,Vara das Fazendas Públicas e Registro Público e de Família e Sucessões,2026-01-31,12,84.85,3
MINAÇU,Vara das Fazendas Públicas e Registro Público e de Família e Sucessões,2026-02-28,12,84.93,4
MINAÇU,Vara das Fazendas Públicas e Registro Público e de Família e Sucessões,2026-03-31,12,85.03,5
MINAÇU,Vara das Fazendas Públicas e Registro Público e de Família e Sucessões,2026-04-30,12,85.12,6
MINAÇU,Vara das Fazendas Públicas e Registro Público e de Família e Sucessões,2026-05-31,12,85.21,7
MINAÇU,Vara das Fazendas Públicas e Registro Público e de Família e Sucessões,2026-06-30,12,85.31,8
MINAÇU,Vara das Fazendas Públicas e Registro Público e de Família e Sucessões,2026-07-31,12,85.4,9
MINAÇU,Vara das Fazendas Públicas e Registro Público e de Família e Sucessões,2026-08-31,12,85.5,10
MINAÇU,Vara das Fazendas Públicas e Registro Público e de Família e Sucessões,2026-09-30,12,85.59,11
MINAÇU,Vara das Fazendas Públicas e Registro Público e de Família e Sucessões,2026-10-31,12,85.68,12
MINEIROS,1ª Vara (Cível e da Inf. e da Juventude),2025-11-30,12,96.03,1
MINEIROS,1ª Vara (Cível e da Inf. e da Juventude),2025-12-31,12,96.15,2
MINEIROS,1ª Vara (Cível e da Inf. e da Juventude),2026-01-31,12,96.28,3
MINEIROS,1ª Vara (Cível e da Inf. e da Juventude),2026-02-28,12,96.39,4
MINEIROS,1ª Vara (Cível e da Inf. e da Juventude),2026-03-31,12,96.51,5
MINEIROS,1ª Vara (Cível e da Inf. e da Juventude),2026-04-30,12,96.63,6
MINEIROS,1ª Vara (Cível e da Inf. e da Juventude),2026-05-31,12,96.76,7
MINEIROS,1ª Vara (Cível e da Inf. e da Juventude),2026-06-30,12,96.87,8
MINEIROS,1ª Vara (Cível e da Inf. e da Juventude),2026-07-31,12,97.0,9
MINEIROS,1ª Vara (Cível e da Inf. e da Juventude),2026-08-31,12,97.12,10
MINEIROS,1ª Vara (Cível e da Inf. e da Juventude),2026-09-30,12,97.24,11
MINEIROS,1ª Vara (Cível e da Inf. e da Juventude),2026-10-31,12,97.36,12
MINEIROS,1ª Vara Criminal (Crimes em Geral e Execuções Penais),2025-11-30,12,96.57,1
MINEIROS,1ª Vara Criminal (Crimes em Geral e Execuções Penais),2025-12-31,12,96.89,2
MINEIROS,1ª Vara Criminal (Crimes em Geral e Execuções Penais),2026-01-31,12,97.21,3
MINEIROS,1ª Vara Criminal (Crimes em Geral e Execuções Penais),2026-02-28,12,97.5,4
MINEIROS,1ª Vara Criminal (Crimes em Geral e Execuções Penais),2026-03-31,12,97.82,5
MINEIROS,1ª Vara Criminal (Crimes em Geral e Execuções Penais),2026-04-30,12,98.14,6
MINEIROS,1ª Vara Criminal (Crimes em Geral e Execuções Penais),2026-05-31,12,98.46,7
MINEIROS,1ª Vara Criminal (Crimes em Geral e Execuções Penais),2026-06-30,12,98.77,8
MINEIROS,1ª Vara Criminal (Crimes em Geral e Execuções Penais),2026-07-31,12,99.09,9
MINEIROS,1ª Vara Criminal (Crimes em Geral e Execuções Penais),2026-08-31,12,99.41,10
MINEIROS,1ª Vara Criminal (Crimes em Geral e Execuções Penais),2026-09-30,12,99.72,11
MINEIROS,1ª Vara Criminal (Crimes em Geral e Execuções Penais),2026-10-31,12,100.0,12
MINEIROS,"2ª Vara (Cív, das Faz Púb, de Reg Púb. e Amb.)",2025-11-30,12,92.33,1
MINEIROS,"2ª Vara (Cív, das Faz Púb, de Reg Púb. e Amb.)",2025-12-31,12,92.27,2
MINEIROS,"2ª Vara (Cív, das Faz Púb, de Reg Púb. e Amb.)",2026-01-31,12,92.21,3
MINEIROS,"2ª Vara (Cív, das Faz Púb, de Reg Púb. e Amb.)",2026-02-28,12,92.16,4
MINEIROS,"2ª Vara (Cív, das Faz Púb, de Reg Púb. e Amb.)",2026-03-31,12,92.09,5
MINEIROS,"2ª Vara (Cív, das Faz Púb, de Reg Púb. e Amb.)",2026-04-30,12,92.04,6
MINEIROS,"2ª Vara (Cív, das Faz Púb, de Reg Púb. e Amb.)",2026-05-31,12,91.98,7
MINEIROS,"2ª Vara (Cív, das Faz Púb, de Reg Púb. e Amb.)",2026-06-30,12,91.92,8
MINEIROS,"2ª Vara (Cív, das Faz Púb, de Reg Púb. e Amb.)",2026-07-31,12,91.86,9
MINEIROS,"2ª Vara (Cív, das Faz Púb, de Reg Púb. e Amb.)",2026-08-31,12,91.8,10
MINEIROS,"2ª Vara (Cív, das Faz Púb, de Reg Púb. e Amb.)",2026-09-30,12,91.74,11
MINEIROS,"2ª Vara (Cív, das Faz Púb, de Reg Púb. e Amb.)",2026-10-31,12,91.68,12
MINEIROS,"2ª Vara Criminal (Crimes em Geral, Crimes Dolosos contra a Vida e Presidência do Tribunal do Júri e Crimes Envolvendo Violência Doméstica - Lei 11.340/2006)",2025-11-30,12,98.74,1
MINEIROS,"2ª Vara Criminal (Crimes em Geral, Crimes Dolosos contra a Vida e Presidência do Tribunal do Júri e Crimes Envolvendo Violência Doméstica - Lei 11.340/2006)",2025-12-31,12,98.96,2
MINEIROS,"2ª Vara Criminal (Crimes em Geral, Crimes Dolosos contra a Vida e Presidência do Tribunal do Júri e Crimes Envolvendo Violência Doméstica - Lei 11.340/2006)",2026-01-31,12,99.19,3
MINEIROS,"2ª Vara Criminal (Crimes em Geral, Crimes Dolosos contra a Vida e Presidência do Tribunal do Júri e Crimes Envolvendo Violência Doméstica - Lei 11.340/2006)",2026-02-28,12,99.39,4
MINEIROS,"2ª Vara Criminal (Crimes em Geral, Crimes Dolosos contra a Vida e Presidência do Tribunal do Júri e Crimes Envolvendo Violência Doméstica - Lei 11.340/2006)",2026-03-31,12,99.61,5
MINEIROS,"2ª Vara Criminal (Crimes em Geral, Crimes Dolosos contra a Vida e Presidência do Tribunal do Júri e Crimes Envolvendo Violência Doméstica - Lei 11.340/2006)",2026-04-30,12,99.83,6
MINEIROS,"2ª Vara Criminal (Crimes em Geral, Crimes Dolosos contra a Vida e Presidência do Tribunal do Júri e Crimes Envolvendo Violência Doméstica - Lei 11.340/2006)",2026-05-31,12,100.0,7
MINEIROS,"2ª Vara Criminal (Crimes em Geral, Crimes Dolosos contra a Vida e Presidência do Tribunal do Júri e Crimes Envolvendo Violência Doméstica - Lei 11.340/2006)",2026-06-30,12,100.0,8
MINEIROS,"2ª Vara Criminal (Crimes em Geral, Crimes Dolosos contra a Vida e Presidência do Tribunal do Júri e Crimes Envolvendo Violência Doméstica - Lei 11.340/2006)",2026-07-31,12,100.0,9
MINEIROS,"2ª Vara Criminal (Crimes em Geral, Crimes Dolosos contra a Vida e Presidência do Tribunal do Júri e Crimes Envolvendo Violência Doméstica - Lei 11.340/2006)",2026-08-31,12,100.0,10
MINEIROS,"2ª Vara Criminal (Crimes em Geral, Crimes Dolosos contra a Vida e Presidência do Tribunal do Júri e Crimes Envolvendo Violência Doméstica - Lei 11.340/2006)",2026-09-30,12,100.0,11
MINEIROS,"2ª Vara Criminal (Crimes em Geral, Crimes Dolosos contra a Vida e Presidência do Tribunal do Júri e Crimes Envolvendo Violência Doméstica - Lei 11.340/2006)",2026-10-31,12,100.0,12
MINEIROS,Juizado Especial Cível e Criminal,2025-11-30,12,89.31,1
MINEIROS,Juizado Especial Cível e Criminal,2025-12-31,12,89.92,2
MINEIROS,Juizado Especial Cível e Criminal,2026-01-31,12,90.53,3
MINEIROS,Juizado Especial Cível e Criminal,2026-02-28,12,91.08,4
MINEIROS,Juizado Especial Cível e Criminal,2026-03-31,12,91.68,5
MINEIROS,Juizado Especial Cível e Criminal,2026-04-30,12,92.27,6
MINEIROS,Juizado Especial Cível e Criminal,2026-05-31,12,92.88,7
MINEIROS,Juizado Especial Cível e Criminal,2026-06-30,12,93.47,8
MINEIROS,Juizado Especial Cível e Criminal,2026-07-31,12,94.08,9
MINEIROS,Juizado Especial Cível e Criminal,2026-08-31,12,94.69,10
MINEIROS,Juizado Especial Cível e Criminal,2026-09-30,12,95.28,11
MINEIROS,Juizado Especial Cível e Criminal,2026-10-31,12,95.88,12
MINEIROS,"Vara de Família, Sucessões e Cível",2025-11-30,12,96.79,1
MINEIROS,"Vara de Família, Sucessões e Cível",2025-12-31,12,96.93,2
MINEIROS,"Vara de Família, Sucessões e Cível",2026-01-31,12,97.06,3
MINEIROS,"Vara de Família, Sucessões e Cível",2026-02-28,12,97.18,4
MINEIROS,"Vara de Família, Sucessões e Cível",2026-03-31,12,97.32,5
MINEIROS,"Vara de Família, Sucessões e Cível",2026-04-30,12,97.45,6
MINEIROS,"Vara de Família, Sucessões e Cível",2026-05-31,12,97.58,7
MINEIROS,"Vara de Família, Sucessões e Cível",2026-06-30,12,97.71,8
MINEIROS,"Vara de Família, Sucessões e Cível",2026-07-31,12,97.85,9
MINEIROS,"Vara de Família, Sucessões e Cível",2026-08-31,12,97.98,10
MINEIROS,"Vara de Família, Sucessões e Cível",2026-09-30,12,98.11,11
MINEIROS,"Vara de Família, Sucessões e Cível",2026-10-31,12,98.25,12
MONTES CLAROS DE GOIÁS,Vara Judicial,2025-11-30,12,100.0,1
MONTES CLAROS DE GOIÁS,Vara Judicial,2025-12-31,12,100.0,2
MONTES CLAROS DE GOIÁS,Vara Judicial,2026-01-31,12,100.0,3
MONTES CLAROS DE GOIÁS,Vara Judicial,2026-02-28,12,100.0,4
MONTES CLAROS DE GOIÁS,Vara Judicial,2026-03-31,12,100.0,5
MONTES CLAROS DE GOIÁS,Vara Judicial,2026-04-30,12,100.0,6
MONTES CLAROS DE GOIÁS,Vara Judicial,2026-05-31,12,100.0,7
MONTES CLAROS DE GOIÁS,Vara Judicial,2026-06-30,12,100.0,8
MONTES CLAROS DE GOIÁS,Vara Judicial,2026-07-31,12,100.0,9
MONTES CLAROS DE GOIÁS,Vara Judicial,2026-08-31,12,100.0,10
MONTES CLAROS DE GOIÁS,Vara Judicial,2026-09-30,12,100.0,11
MONTES CLAROS DE GOIÁS,Vara Judicial,2026-10-31,12,100.0,12
MONTIVIDIU,Vara Judicial,2025-11-30,12,95.2,1
MONTIVIDIU,Vara Judicial,2025-12-31,12,95.2,2
MONTIVIDIU,Vara Judicial,2026-01-31,12,95.2,3
MONTIVIDIU,Vara Judicial,2026-02-28,12,95.2,4
MONTIVIDIU,Vara Judicial,2026-03-31,12,95.2,5
MONTIVIDIU,Vara Judicial,2026-04-30,12,95.2,6
MONTIVIDIU,Vara Judicial,2026-05-31,12,95.19,7
MONTIVIDIU,Vara Judicial,2026-06-30,12,95.19,8
MONTIVIDIU,Vara Judicial,2026-07-31,12,95.19,9
MONTIVIDIU,Vara Judicial,2026-08-31,12,95.19,10
MONTIVIDIU,Vara Judicial,2026-09-30,12,95.19,11
MONTIVIDIU,Vara Judicial,2026-10-31,12,95.19,12
MORRINHOS,"1ª Vara (Cív., Criminal - crime em geral e exec. penais - e da Inf. e da Juv.)",2025-11-30,12,99.82,1
MORRINHOS,"1ª Vara (Cív., Criminal - crime em geral e exec. penais - e da Inf. e da Juv.)",2025-12-31,12,100.0,2
MORRINHOS,"1ª Vara (Cív., Criminal - crime em geral e exec. penais - e da Inf. e da Juv.)",2026-01-31,12,100.0,3
MORRINHOS,"1ª Vara (Cív., Criminal - crime em geral e exec. penais - e da Inf. e da Juv.)",2026-02-28,12,100.0,4
MORRINHOS,"1ª Vara (Cív., Criminal - crime em geral e exec. penais - e da Inf. e da Juv.)",2026-03-31,12,100.0,5
MORRINHOS,"1ª Vara (Cív., Criminal - crime em geral e exec. penais - e da Inf. e da Juv.)",2026-04-30,12,100.0,6
MORRINHOS,"1ª Vara (Cív., Criminal - crime em geral e exec. penais - e da Inf. e da Juv.)",2026-05-31,12,100.0,7
MORRINHOS,"1ª Vara (Cív., Criminal - crime em geral e exec. penais - e da Inf. e da Juv.)",2026-06-30,12,100.0,8
MORRINHOS,"1ª Vara (Cív., Criminal - crime em geral e exec. penais - e da Inf. e da Juv.)",2026-07-31,12,100.0,9
MORRINHOS,"1ª Vara (Cív., Criminal - crime em geral e exec. penais - e da Inf. e da Juv.)",2026-08-31,12,100.0,10
MORRINHOS,"1ª Vara (Cív., Criminal - crime em geral e exec. penais - e da Inf. e da Juv.)",2026-09-30,12,100.0,11
MORRINHOS,"1ª Vara (Cív., Criminal - crime em geral e exec. penais - e da Inf. e da Juv.)",2026-10-31,12,100.0,12
MORRINHOS,"2ª Vara (Cív. Criminal crime em geral, crimes dolosos contra a vida e Pres. do Trib. do Juri, das Faz. Púb. e de Reg. Púb. e Ambiental)",2025-11-30,12,97.44,1
MORRINHOS,"2ª Vara (Cív. Criminal crime em geral, crimes dolosos contra a vida e Pres. do Trib. do Juri, das Faz. Púb. e de Reg. Púb. e Ambiental)",2025-12-31,12,97.81,2
MORRINHOS,"2ª Vara (Cív. Criminal crime em geral, crimes dolosos contra a vida e Pres. do Trib. do Juri, das Faz. Púb. e de Reg. Púb. e Ambiental)",2026-01-31,12,98.17,3
MORRINHOS,"2ª Vara (Cív. Criminal crime em geral, crimes dolosos contra a vida e Pres. do Trib. do Juri, das Faz. Púb. e de Reg. Púb. e Ambiental)",2026-02-28,12,98.5,4
MORRINHOS,"2ª Vara (Cív. Criminal crime em geral, crimes dolosos contra a vida e Pres. do Trib. do Juri, das Faz. Púb. e de Reg. Púb. e Ambiental)",2026-03-31,12,98.87,5
MORRINHOS,"2ª Vara (Cív. Criminal crime em geral, crimes dolosos contra a vida e Pres. do Trib. do Juri, das Faz. Púb. e de Reg. Púb. e Ambiental)",2026-04-30,12,99.22,6
MORRINHOS,"2ª Vara (Cív. Criminal crime em geral, crimes dolosos contra a vida e Pres. do Trib. do Juri, das Faz. Púb. e de Reg. Púb. e Ambiental)",2026-05-31,12,99.59,7
MORRINHOS,"2ª Vara (Cív. Criminal crime em geral, crimes dolosos contra a vida e Pres. do Trib. do Juri, das Faz. Púb. e de Reg. Púb. e Ambiental)",2026-06-30,12,99.94,8
MORRINHOS,"2ª Vara (Cív. Criminal crime em geral, crimes dolosos contra a vida e Pres. do Trib. do Juri, das Faz. Púb. e de Reg. Púb. e Ambiental)",2026-07-31,12,100.0,9
MORRINHOS,"2ª Vara (Cív. Criminal crime em geral, crimes dolosos contra a vida e Pres. do Trib. do Juri, das Faz. Púb. e de Reg. Púb. e Ambiental)",2026-08-31,12,100.0,10
MORRINHOS,"2ª Vara (Cív. Criminal crime em geral, crimes dolosos contra a vida e Pres. do Trib. do Juri, das Faz. Púb. e de Reg. Púb. e Ambiental)",2026-09-30,12,100.0,11
MORRINHOS,"2ª Vara (Cív. Criminal crime em geral, crimes dolosos contra a vida e Pres. do Trib. do Juri, das Faz. Púb. e de Reg. Púb. e Ambiental)",2026-10-31,12,100.0,12
MORRINHOS,Juizado Especial Cível e Criminal,2025-11-30,12,72.59,1
MORRINHOS,Juizado Especial Cível e Criminal,2025-12-31,12,74.57,2
MORRINHOS,Juizado Especial Cível e Criminal,2026-01-31,12,76.56,3
MORRINHOS,Juizado Especial Cível e Criminal,2026-02-28,12,78.35,4
MORRINHOS,Juizado Especial Cível e Criminal,2026-03-31,12,80.34,5
MORRINHOS,Juizado Especial Cível e Criminal,2026-04-30,12,82.26,6
MORRINHOS,Juizado Especial Cível e Criminal,2026-05-31,12,84.24,7
MORRINHOS,Juizado Especial Cível e Criminal,2026-06-30,12,86.16,8
MORRINHOS,Juizado Especial Cível e Criminal,2026-07-31,12,88.15,9
MORRINHOS,Juizado Especial Cível e Criminal,2026-08-31,12,90.14,10
MORRINHOS,Juizado Especial Cível e Criminal,2026-09-30,12,92.06,11
MORRINHOS,Juizado Especial Cível e Criminal,2026-10-31,12,94.04,12
MOSSÂMEDES,Vara Judicial,2025-11-30,12,92.09,1
MOSSÂMEDES,Vara Judicial,2025-12-31,12,92.38,2
MOSSÂMEDES,Vara Judicial,2026-01-31,12,92.68,3
MOSSÂMEDES,Vara Judicial,2026-02-28,12,92.94,4
