comarca,serventia,data_futura,horizonte_meses,taxa_prevista,mes_no_horizonte
IPORÁ,"1ª Vara (Cív., Criminal - crime em geral e exec. penais - e da Inf. e da Juventude)",2026-04-30,6,100.0,6
IPORÁ,"2ª Vara (Cível, Criminal - crime em geral, crimes dolosos contra a vida e Pres. do Trib. do Juri, das Faz. Púb., de Reg. Púb. e Ambiental)",2025-11-30,6,99.25,1
IPORÁ,"2ª Vara (Cível, Criminal - crime em geral, crimes dolosos contra a vida e Pres. do Trib. do Juri, das Faz. Púb., de Reg. Púb. e Ambiental)",2025-12-31,6,99.94,2
IPORÁ,"2ª Vara (Cível, Criminal - crime em geral, crimes dolosos contra a vida e Pres. do Trib. do Juri, das Faz. Púb., de Reg. Púb. e Ambiental)",2026-01-31,6,100.0,3
IPORÁ,"2ª Vara (Cível, Criminal - crime em geral, crimes dolosos contra a vida e Pres. do Trib. do Juri, das Faz. Púb., de Reg. Púb. e Ambiental)",2026-02-28,6,100.0,4
IPORÁ,"2ª Vara (Cível, Criminal - crime em geral, crimes dolosos contra a vida e Pres. do Trib. do Juri, das Faz. Púb., de Reg. Púb. e Ambiental)",2026-03-31,6,100.0,5
IPORÁ,"2ª Vara (Cível, Criminal - crime em geral, crimes dolosos contra a vida e Pres. do Trib. do Juri, das Faz. Púb., de Reg. Púb. e Ambiental)",2026-04-30,6,100.0,6
IPORÁ,Juizado Especial Cível e Criminal,2025-11-30,6,82.77,1
IPORÁ,Juizado Especial Cível e Criminal,2025-12-31,6,84.62,2
IPORÁ,Juizado Especial Cível e Criminal,2026-01-31,6,86.48,3
IPORÁ,Juizado Especial Cível e Criminal,2026-02-28,6,88.15,4
IPORÁ,Juizado Especial Cível e Criminal,2026-03-31,6,90.01,5
IPORÁ,Juizado Especial Cível e Criminal,2026-04-30,6,91.8,6
ITABERAÍ,"1ª Vara Cível, Infância e da Juventude e Juizado Especial Cível",2025-11-30,6,98.18,1
ITABERAÍ,"1ª Vara Cível, Infância e da Juventude e Juizado Especial Cível",2025-12-31,6,98.86,2
ITABERAÍ,"1ª Vara Cível, Infância e da Juventude e Juizado Especial Cível",2026-01-31,6,99.53,3
ITABERAÍ,"1ª Vara Cível, Infância e da Juventude e Juizado Especial Cível",2026-02-28,6,100.0,4
ITABERAÍ,"1ª Vara Cível, Infância e da Juventude e Juizado Especial Cível",2026-03-31,6,100.0,5
ITABERAÍ,"1ª Vara Cível, Infância e da Juventude e Juizado Especial Cível",2026-04-30,6,100.0,6
ITABERAÍ,"2ª Vara Cível, Família e Sucessões, das Fazendas Públicas e Registros Públicos",2025-11-30,6,89.91,1
ITABERAÍ,"2ª Vara Cível, Família e Sucessões, das Fazendas Públicas e Registros Públicos",2025-12-31,6,89.91,2
ITABERAÍ,"2ª Vara Cível, Família e Sucessões, das Fazendas Públicas e Registros Públicos",2026-01-31,6,89.92,3
ITABERAÍ,"2ª Vara Cível, Família e Sucessões, das Fazendas Públicas e Registros Públicos",2026-02-28,6,89.93,4
ITABERAÍ,"2ª Vara Cível, Família e Sucessões, das Fazendas Públicas e Registros Públicos",2026-03-31,6,89.94,5
ITABERAÍ,"2ª Vara Cível, Família e Sucessões, das Fazendas Públicas e Registros Públicos",2026-04-30,6,89.95,6
ITABERAÍ,"Vara Criminal (crimes em geral, crimes dolosos contra a vida e Pres. do Trib. do Júri execução penal) e Juizado Especial Criminal.",2025-11-30,6,100.0,1
ITABERAÍ,"Vara Criminal (crimes em geral, crimes dolosos contra a vida e Pres. do Trib. do Júri execução penal) e Juizado Especial Criminal.",2025-12-31,6,100.0,2
ITABERAÍ,"Vara Criminal (crimes em geral, crimes dolosos contra a vida e Pres. do Trib. do Júri execução penal) e Juizado Especial Criminal.",2026-01-31,6,100.0,3
ITABERAÍ,"Vara Criminal (crimes em geral, crimes dolosos contra a vida e Pres. do Trib. do Júri execução penal) e Juizado Especial Criminal.",2026-02-28,6,100.0,4
ITABERAÍ,"Vara Criminal (crimes em geral, crimes dolosos contra a vida e Pres. do Trib. do Júri execução penal) e Juizado Especial Criminal.",2026-03-31,6,100.0,5
ITABERAÍ,"Vara Criminal (crimes em geral, crimes dolosos contra a vida e Pres. do Trib. do Júri execução penal) e Juizado Especial Criminal.",2026-04-30,6,100.0,6
ITAJÁ,Vara Judicial,2025-11-30,6,95.82,1
ITAJÁ,Vara Judicial,2025-12-31,6,96.19,2
ITAJÁ,Vara Judicial,2026-01-31,6,96.57,3
ITAJÁ,Vara Judicial,2026-02-28,6,96.91,4
ITAJÁ,Vara Judicial,2026-03-31,6,97.28,5
ITAJÁ,Vara Judicial,2026-04-30,6,97.65,6
ITAPACI,Vara Judicial,2025-11-30,6,90.02,1
ITAPACI,Vara Judicial,2025-12-31,6,90.18,2
ITAPACI,Vara Judicial,2026-01-31,6,90.33,3
ITAPACI,Vara Judicial,2026-02-28,6,90.47,4
ITAPACI,Vara Judicial,2026-03-31,6,90.62,5
ITAPACI,Vara Judicial,2026-04-30,6,90.77,6
ITAPIRAPUÃ,Vara Judicial,2025-11-30,6,92.05,1
ITAPIRAPUÃ,Vara Judicial,2025-12-31,6,92.1,2
ITAPIRAPUÃ,Vara Judicial,2026-01-31,6,92.15,3
ITAPIRAPUÃ,Vara Judicial,2026-02-28,6,92.2,4
ITAPIRAPUÃ,Vara Judicial,2026-03-31,6,92.25,5
ITAPIRAPUÃ,Vara Judicial,2026-04-30,6,92.3,6
ITAPURANGA,"1ª Vara Judicial (Família e Sucessões, Infância e Juventude, Cível e Juizado Especial Cível)",2025-11-30,6,94.12,1
ITAPURANGA,"1ª Vara Judicial (Família e Sucessões, Infância e Juventude, Cível e Juizado Especial Cível)",2025-12-31,6,94.92,2
ITAPURANGA,"1ª Vara Judicial (Família e Sucessões, Infância e Juventude, Cível e Juizado Especial Cível)",2026-01-31,6,95.72,3
ITAPURANGA,"1ª Vara Judicial (Família e Sucessões, Infância e Juventude, Cível e Juizado Especial Cível)",2026-02-28,6,96.45,4
ITAPURANGA,"1ª Vara Judicial (Família e Sucessões, Infância e Juventude, Cível e Juizado Especial Cível)",2026-03-31,6,97.25,5
ITAPURANGA,"1ª Vara Judicial (Família e Sucessões, Infância e Juventude, Cível e Juizado Especial Cível)",2026-04-30,6,98.03,6
ITAPURANGA,"2ª Vara Judicial (Fazendas Públicas, Criminal, Execução Penal e Juizado Criminal)",2025-11-30,6,91.14,1
ITAPURANGA,"2ª Vara Judicial (Fazendas Públicas, Criminal, Execução Penal e Juizado Criminal)",2025-12-31,6,91.26,2
ITAPURANGA,"2ª Vara Judicial (Fazendas Públicas, Criminal, Execução Penal e Juizado Criminal)",2026-01-31,6,91.38,3
ITAPURANGA,"2ª Vara Judicial (Fazendas Públicas, Criminal, Execução Penal e Juizado Criminal)",2026-02-28,6,91.49,4
ITAPURANGA,"2ª Vara Judicial (Fazendas Públicas, Criminal, Execução Penal e Juizado Criminal)",2026-03-31,6,91.61,5
ITAPURANGA,"2ª Vara Judicial (Fazendas Públicas, Criminal, Execução Penal e Juizado Criminal)",2026-04-30,6,91.72,6
ITAUÇU,Vara Judicial,2025-11-30,6,92.26,1
ITAUÇU,Vara Judicial,2025-12-31,6,92.24,2
ITAUÇU,Vara Judicial,2026-01-31,6,92.22,3
ITAUÇU,Vara Judicial,2026-02-28,6,92.2,4
ITAUÇU,Vara Judicial,2026-03-31,6,92.17,5
ITAUÇU,Vara Judicial,2026-04-30,6,92.15,6
ITUMBIARA,1ª Vara (Cív. e da Inf.e da Juv.),2025-11-30,6,92.23,1
ITUMBIARA,1ª Vara (Cív. e da Inf.e da Juv.),2025-12-31,6,92.45,2
ITUMBIARA,1ª Vara (Cív. e da Inf.e da Juv.),2026-01-31,6,92.67,3
ITUMBIARA,1ª Vara (Cív. e da Inf.e da Juv.),2026-02-28,6,92.86,4
ITUMBIARA,1ª Vara (Cív. e da Inf.e da Juv.),2026-03-31,6,93.08,5
ITUMBIARA,1ª Vara (Cív. e da Inf.e da Juv.),2026-04-30,6,93.29,6
ITUMBIARA,1ª Vara Criminal (crimes em geral e execuções penais),2025-11-30,6,100.0,1
ITUMBIARA,1ª Vara Criminal (crimes em geral e execuções penais),2025-12-31,6,100.0,2
ITUMBIARA,1ª Vara Criminal (crimes em geral e execuções penais),2026-01-31,6,100.0,3
ITUMBIARA,1ª Vara Criminal (crimes em geral e execuções penais),2026-02-28,6,100.0,4
ITUMBIARA,1ª Vara Criminal (crimes em geral e execuções penais),2026-03-31,6,100.0,5
ITUMBIARA,1ª Vara Criminal (crimes em geral e execuções penais),2026-04-30,6,100.0,6
ITUMBIARA,1º Juizado Especial Cível e Criminal,2025-11-30,6,51.43,1
ITUMBIARA,1º Juizado Especial Cível e Criminal,2025-12-31,6,52.77,2
ITUMBIARA,1º Juizado Especial Cível e Criminal,2026-01-31,6,54.11,3
ITUMBIARA,1º Juizado Especial Cível e Criminal,2026-02-28,6,55.32,4
ITUMBIARA,1º Juizado Especial Cível e Criminal,2026-03-31,6,56.66,5
ITUMBIARA,1º Juizado Especial Cível e Criminal,2026-04-30,6,57.95,6
ITUMBIARA,2ª Vara (Cível e Ambiental),2025-11-30,6,95.22,1
ITUMBIARA,2ª Vara (Cível e Ambiental),2025-12-31,6,95.36,2
ITUMBIARA,2ª Vara (Cível e Ambiental),2026-01-31,6,95.49,3
ITUMBIARA,2ª Vara (Cível e Ambiental),2026-02-28,6,95.62,4
ITUMBIARA,2ª Vara (Cível e Ambiental),2026-03-31,6,95.76,5
ITUMBIARA,2ª Vara (Cível e Ambiental),2026-04-30,6,95.89,6
ITUMBIARA,"2ª Vara Criminal (crimes dolosos contra a vida, Pres. Trib. Juri e crimes em geral)",2025-11-30,6,100.0,1
ITUMBIARA,"2ª Vara Criminal (crimes dolosos contra a vida, Pres. Trib. Juri e crimes em geral)",2025-12-31,6,100.0,2
ITUMBIARA,"2ª Vara Criminal (crimes dolosos contra a vida, Pres. Trib. Juri e crimes em geral)",2026-01-31,6,100.0,3
ITUMBIARA,"2ª Vara Criminal (crimes dolosos contra a vida, Pres. Trib. Juri e crimes em geral)",2026-02-28,6,100.0,4
ITUMBIARA,"2ª Vara Criminal (crimes dolosos contra a vida, Pres. Trib. Juri e crimes em geral)",2026-03-31,6,100.0,5
ITUMBIARA,"2ª Vara Criminal (crimes dolosos contra a vida, Pres. Trib. Juri e crimes em geral)",2026-04-30,6,100.0,6
ITUMBIARA,2º Juizado Especial Cível e Criminal,2025-11-30,6,66.46,1
ITUMBIARA,2º Juizado Especial Cível e Criminal,2025-12-31,6,68.12,2
ITUMBIARA,2º Juizado Especial Cível e Criminal,2026-01-31,6,69.79,3
ITUMBIARA,2º Juizado Especial Cível e Criminal,2026-02-28,6,71.29,4
ITUMBIARA,2º Juizado Especial Cível e Criminal,2026-03-31,6,72.95,5
ITUMBIARA,2º Juizado Especial Cível e Criminal,2026-04-30,6,74.56,6
ITUMBIARA,Vara de Família e Sucessões,2025-11-30,6,90.34,1
ITUMBIARA,Vara de Família e Sucessões,2025-12-31,6,91.64,2
ITUMBIARA,Vara de Família e Sucessões,2026-01-31,6,92.94,3
ITUMBIARA,Vara de Família e Sucessões,2026-02-28,6,94.12,4
ITUMBIARA,Vara de Família e Sucessões,2026-03-31,6,95.42,5
ITUMBIARA,Vara de Família e Sucessões,2026-04-30,6,96.68,6
ITUMBIARA,Vara de Fazendas Públicas e de Registros Públicos,2025-11-30,6,78.26,1
ITUMBIARA,Vara de Fazendas Públicas e de Registros Públicos,2025-12-31,6,78.31,2
ITUMBIARA,Vara de Fazendas Públicas e de Registros Públicos,2026-01-31,6,78.37,3
ITUMBIARA,Vara de Fazendas Públicas e de Registros Públicos,2026-02-28,6,78.41,4
ITUMBIARA,Vara de Fazendas Públicas e de Registros Públicos,2026-03-31,6,78.47,5
ITUMBIARA,Vara de Fazendas Públicas e de Registros Públicos,2026-04-30,6,78.52,6
JANDAIA,Vara Judicial,2025-11-30,6,86.44,1
JANDAIA,Vara Judicial,2025-12-31,6,86.46,2
JANDAIA,Vara Judicial,2026-01-31,6,86.49,3
JANDAIA,Vara Judicial,2026-02-28,6,86.51,4
JANDAIA,Vara Judicial,2026-03-31,6,86.54,5
JANDAIA,Vara Judicial,2026-04-30,6,86.56,6
JARAGUÁ,"Vara Criminal (crime em geral, crimes dolosos contra a vida e Pres. do Trib. do Júri - Execução Penal) e Juizado Especial Criminal",2025-11-30,6,94.38,1
JARAGUÁ,"Vara Criminal (crime em geral, crimes dolosos contra a vida e Pres. do Trib. do Júri - Execução Penal) e Juizado Especial Criminal",2025-12-31,6,94.87,2
JARAGUÁ,"Vara Criminal (crime em geral, crimes dolosos contra a vida e Pres. do Trib. do Júri - Execução Penal) e Juizado Especial Criminal",2026-01-31,6,95.36,3
JARAGUÁ,"Vara Criminal (crime em geral, crimes dolosos contra a vida e Pres. do Trib. do Júri - Execução Penal) e Juizado Especial Criminal",2026-02-28,6,95.8,4
JARAGUÁ,"Vara Criminal (crime em geral, crimes dolosos contra a vida e Pres. do Trib. do Júri - Execução Penal) e Juizado Especial Criminal",2026-03-31,6,96.29,5
JARAGUÁ,"Vara Criminal (crime em geral, crimes dolosos contra a vida e Pres. do Trib. do Júri - Execução Penal) e Juizado Especial Criminal",2026-04-30,6,96.76,6
JARAGUÁ,"Vara Cível, Infância e Juventude e Juizado Especial Cível",2025-11-30,6,89.84,1
JARAGUÁ,"Vara Cível, Infância e Juventude e Juizado Especial Cível",2025-12-31,6,90.12,2
JARAGUÁ,"Vara Cível, Infância e Juventude e Juizado Especial Cível",2026-01-31,6,90.41,3
JARAGUÁ,"Vara Cível, Infância e Juventude e Juizado Especial Cível",2026-02-28,6,90.67,4
JARAGUÁ,"Vara Cível, Infância e Juventude e Juizado Especial Cível",2026-03-31,6,90.96,5
JARAGUÁ,"Vara Cível, Infância e Juventude e Juizado Especial Cível",2026-04-30,6,91.24,6
JARAGUÁ,Vara das Fazendas Públicas e Registro Público e de Família e Sucessões,2025-11-30,6,80.52,1
JARAGUÁ,Vara das Fazendas Públicas e Registro Público e de Família e Sucessões,2025-12-31,6,81.16,2
JARAGUÁ,Vara das Fazendas Públicas e Registro Público e de Família e Sucessões,2026-01-31,6,81.8,3
JARAGUÁ,Vara das Fazendas Públicas e Registro Público e de Família e Sucessões,2026-02-28,6,82.38,4
JARAGUÁ,Vara das Fazendas Públicas e Registro Público e de Família e Sucessões,2026-03-31,6,83.01,5
JARAGUÁ,Vara das Fazendas Públicas e Registro Público e de Família e Sucessões,2026-04-30,6,83.63,6
JATAÍ,1ª Vara Criminal (crimes em geral e execuções penais),2025-11-30,6,100.0,1
JATAÍ,1ª Vara Criminal (crimes em geral e execuções penais),2025-12-31,6,100.0,2
JATAÍ,1ª Vara Criminal (crimes em geral e execuções penais),2026-01-31,6,100.0,3
JATAÍ,1ª Vara Criminal (crimes em geral e execuções penais),2026-02-28,6,100.0,4
JATAÍ,1ª Vara Criminal (crimes em geral e execuções penais),2026-03-31,6,100.0,5
JATAÍ,1ª Vara Criminal (crimes em geral e execuções penais),2026-04-30,6,100.0,6
JATAÍ,1ª Vara Cível,2025-11-30,6,94.87,1
JATAÍ,1ª Vara Cível,2025-12-31,6,94.9,2
JATAÍ,1ª Vara Cível,2026-01-31,6,94.93,3
JATAÍ,1ª Vara Cível,2026-02-28,6,94.95,4
JATAÍ,1ª Vara Cível,2026-03-31,6,94.97,5
JATAÍ,1ª Vara Cível,2026-04-30,6,95.0,6
JATAÍ,2ª Vara Criminal (crimes dolosos contra a vida e Presidência do Tribunal do Júri),2025-11-30,6,100.0,1
JATAÍ,2ª Vara Criminal (crimes dolosos contra a vida e Presidência do Tribunal do Júri),2025-12-31,6,100.0,2
JATAÍ,2ª Vara Criminal (crimes dolosos contra a vida e Presidência do Tribunal do Júri),2026-01-31,6,100.0,3
JATAÍ,2ª Vara Criminal (crimes dolosos contra a vida e Presidência do Tribunal do Júri),2026-02-28,6,100.0,4
JATAÍ,2ª Vara Criminal (crimes dolosos contra a vida e Presidência do Tribunal do Júri),2026-03-31,6,100.0,5
JATAÍ,2ª Vara Criminal (crimes dolosos contra a vida e Presidência do Tribunal do Júri),2026-04-30,6,100.0,6
JATAÍ,2ª Vara Cível,2025-11-30,6,95.49,1
JATAÍ,2ª Vara Cível,2025-12-31,6,95.62,2
JATAÍ,2ª Vara Cível,2026-01-31,6,95.76,3
JATAÍ,2ª Vara Cível,2026-02-28,6,95.88,4
JATAÍ,2ª Vara Cível,2026-03-31,6,96.02,5
JATAÍ,2ª Vara Cível,2026-04-30,6,96.15,6
JATAÍ,Juizado Especial Cível e Criminal,2025-11-30,6,92.78,1
JATAÍ,Juizado Especial Cível e Criminal,2025-12-31,6,94.33,2
JATAÍ,Juizado Especial Cível e Criminal,2026-01-31,6,95.87,3
JATAÍ,Juizado Especial Cível e Criminal,2026-02-28,6,97.26,4
JATAÍ,Juizado Especial Cível e Criminal,2026-03-31,6,98.81,5
JATAÍ,Juizado Especial Cível e Criminal,2026-04-30,6,100.0,6
JATAÍ,Juizado de Violência Doméstica e Familiar Contra a Mulher,2025-11-30,6,94.55,1
JATAÍ,Juizado de Violência Doméstica e Familiar Contra a Mulher,2025-12-31,6,95.29,2
JATAÍ,Juizado de Violência Doméstica e Familiar Contra a Mulher,2026-01-31,6,96.02,3
JATAÍ,Juizado de Violência Doméstica e Familiar Contra a Mulher,2026-02-28,6,96.68,4
JATAÍ,Juizado de Violência Doméstica e Familiar Contra a Mulher,2026-03-31,6,97.42,5
JATAÍ,Juizado de Violência Doméstica e Familiar Contra a Mulher,2026-04-30,6,98.13,6
JATAÍ,Vara de Família e Sucessões,2025-11-30,6,82.35,1
JATAÍ,Vara de Família e Sucessões,2025-12-31,6,83.27,2
JATAÍ,Vara de Família e Sucessões,2026-01-31,6,84.19,3
JATAÍ,Vara de Família e Sucessões,2026-02-28,6,85.01,4
JATAÍ,Vara de Família e Sucessões,2026-03-31,6,85.93,5
JATAÍ,Vara de Família e Sucessões,2026-04-30,6,86.82,6
JATAÍ,"Vara de Fazendas Públicas, Registros Públicos e Infância e Juventude",2025-11-30,6,91.19,1
JATAÍ,"Vara de Fazendas Públicas, Registros Públicos e Infância e Juventude",2025-12-31,6,91.26,2
JATAÍ,"Vara de Fazendas Públicas, Registros Públicos e Infância e Juventude",2026-01-31,6,91.34,3
JATAÍ,"Vara de Fazendas Públicas, Registros Públicos e Infância e Juventude",2026-02-28,6,91.41,4
JATAÍ,"Vara de Fazendas Públicas, Registros Públicos e Infância e Juventude",2026-03-31,6,91.48,5
JATAÍ,"Vara de Fazendas Públicas, Registros Públicos e Infância e Juventude",2026-04-30,6,91.56,6
JOVIÂNIA,Vara Judicial,2025-11-30,6,100.0,1
JOVIÂNIA,Vara Judicial,2025-12-31,6,100.0,2
JOVIÂNIA,Vara Judicial,2026-01-31,6,100.0,3
JOVIÂNIA,Vara Judicial,2026-02-28,6,100.0,4
JOVIÂNIA,Vara Judicial,2026-03-31,6,100.0,5
JOVIÂNIA,Vara Judicial,2026-04-30,6,100.0,6
JUSSARA,"1ª Vara Judicial (Família e Sucessões, Infância e Juventude, Cível e Juizado Especial Cível)",2025-11-30,6,93.2,1
JUSSARA,"1ª Vara Judicial (Família e Sucessões, Infância e Juventude, Cível e Juizado Especial Cível)",2025-12-31,6,93.65,2
JUSSARA,"1ª Vara Judicial (Família e Sucessões, Infância e Juventude, Cível e Juizado Especial Cível)",2026-01-31,6,94.1,3
JUSSARA,"1ª Vara Judicial (Família e Sucessões, Infância e Juventude, Cível e Juizado Especial Cível)",2026-02-28,6,94.51,4
JUSSARA,"1ª Vara Judicial (Família e Sucessões, Infância e Juventude, Cível e Juizado Especial Cível)",2026-03-31,6,94.96,5
JUSSARA,"1ª Vara Judicial (Família e Sucessões, Infância e Juventude, Cível e Juizado Especial Cível)",2026-04-30,6,95.4,6
JUSSARA,"2ª Vara Judicial (Fazendas Públicas, Criminal, Execução Penal e Juizado Criminal)",2025-11-30,6,91.19,1
JUSSARA,"2ª Vara Judicial (Fazendas Públicas, Criminal, Execução Penal e Juizado Criminal)",2025-12-31,6,91.39,2
JUSSARA,"2ª Vara Judicial (Fazendas Públicas, Criminal, Execução Penal e Juizado Criminal)",2026-01-31,6,91.59,3
JUSSARA,"2ª Vara Judicial (Fazendas Públicas, Criminal, Execução Penal e Juizado Criminal)",2026-02-28,6,91.77,4
JUSSARA,"2ª Vara Judicial (Fazendas Públicas, Criminal, Execução Penal e Juizado Criminal)",2026-03-31,6,91.97,5
JUSSARA,"2ª Vara Judicial (Fazendas Públicas, Criminal, Execução Penal e Juizado Criminal)",2026-04-30,6,92.16,6
LEOPOLDO DE BULHÕES,Vara Judicial,2025-11-30,6,89.48,1
LEOPOLDO DE BULHÕES,Vara Judicial,2025-12-31,6,89.52,2
LEOPOLDO DE BULHÕES,Vara Judicial,2026-01-31,6,89.56,3
LEOPOLDO DE BULHÕES,Vara Judicial,2026-02-28,6,89.59,4
LEOPOLDO DE BULHÕES,Vara Judicial,2026-03-31,6,89.63,5
LEOPOLDO DE BULHÕES,Vara Judicial,2026-04-30,6,89.67,6
LUZIÂNIA,1ª Vara (Cível e da Faz. Púb. Estadual),2025-11-30,6,94.95,1
LUZIÂNIA,1ª Vara (Cível e da Faz. Púb. Estadual),2025-12-31,6,95.0,2
LUZIÂNIA,1ª Vara (Cível e da Faz. Púb. Estadual),2026-01-31,6,95.05,3
LUZIÂNIA,1ª Vara (Cível e da Faz. Púb. Estadual),2026-02-28,6,95.09,4
LUZIÂNIA,1ª Vara (Cível e da Faz. Púb. Estadual),2026-03-31,6,95.14,5
LUZIÂNIA,1ª Vara (Cível e da Faz. Púb. Estadual),2026-04-30,6,95.18,6
LUZIÂNIA,"1ª Vara Criminal (crimes dolosos contra a vida, Pres. Trib do Juri e Execuções Penais)",2025-11-30,6,92.98,1
LUZIÂNIA,"1ª Vara Criminal (crimes dolosos contra a vida, Pres. Trib do Juri e Execuções Penais)",2025-12-31,6,94.34,2
LUZIÂNIA,"1ª Vara Criminal (crimes dolosos contra a vida, Pres. Trib do Juri e Execuções Penais)",2026-01-31,6,95.69,3
LUZIÂNIA,"1ª Vara Criminal (crimes dolosos contra a vida, Pres. Trib do Juri e Execuções Penais)",2026-02-28,6,96.92,4
LUZIÂNIA,"1ª Vara Criminal (crimes dolosos contra a vida, Pres. Trib do Juri e Execuções Penais)",2026-03-31,6,98.27,5
LUZIÂNIA,"1ª Vara Criminal (crimes dolosos contra a vida, Pres. Trib do Juri e Execuções Penais)",2026-04-30,6,99.58,6
LUZIÂNIA,1ª Vara de Família e Sucessões,2025-11-30,6,91.93,1
LUZIÂNIA,1ª Vara de Família e Sucessões,2025-12-31,6,93.02,2
LUZIÂNIA,1ª Vara de Família e Sucessões,2026-01-31,6,94.11,3
LUZIÂNIA,1ª Vara de Família e Sucessões,2026-02-28,6,95.1,4
LUZIÂNIA,1ª Vara de Família e Sucessões,2026-03-31,6,96.19,5
LUZIÂNIA,1ª Vara de Família e Sucessões,2026-04-30,6,97.24,6
LUZIÂNIA,1° Juizado Especial Cível e Criminal,2025-11-30,6,85.77,1
LUZIÂNIA,1° Juizado Especial Cível e Criminal,2025-12-31,6,87.15,2
LUZIÂNIA,1° Juizado Especial Cível e Criminal,2026-01-31,6,88.54,3
LUZIÂNIA,1° Juizado Especial Cível e Criminal,2026-02-28,6,89.79,4
LUZIÂNIA,1° Juizado Especial Cível e Criminal,2026-03-31,6,91.17,5
LUZIÂNIA,1° Juizado Especial Cível e Criminal,2026-04-30,6,92.51,6
LUZIÂNIA,1° Juizado de Violência Doméstica e Familiar contra a Mulher,2025-11-30,6,100.0,1
LUZIÂNIA,1° Juizado de Violência Doméstica e Familiar contra a Mulher,2025-12-31,6,100.0,2
LUZIÂNIA,1° Juizado de Violência Doméstica e Familiar contra a Mulher,2026-01-31,6,100.0,3
LUZIÂNIA,1° Juizado de Violência Doméstica e Familiar contra a Mulher,2026-02-28,6,100.0,4
LUZIÂNIA,1° Juizado de Violência Doméstica e Familiar contra a Mulher,2026-03-31,6,100.0,5
LUZIÂNIA,1° Juizado de Violência Doméstica e Familiar contra a Mulher,2026-04-30,6,100.0,6
LUZIÂNIA,"2ª Vara (Cível, da Faz. Púb. Mun., de Reg. Púb. e Amb.)",2025-11-30,6,95.12,1
LUZIÂNIA,"2ª Vara (Cível, da Faz. Púb. Mun., de Reg. Púb. e Amb.)",2025-12-31,6,95.09,2
LUZIÂNIA,"2ª Vara (Cível, da Faz. Púb. Mun., de Reg. Púb. e Amb.)",2026-01-31,6,95.05,3
LUZIÂNIA,"2ª Vara (Cível, da Faz. Púb. Mun., de Reg. Púb. e Amb.)",2026-02-28,6,95.02,4
LUZIÂNIA,"2ª Vara (Cível, da Faz. Púb. Mun., de Reg. Púb. e Amb.)",2026-03-31,6,94.98,5
LUZIÂNIA,"2ª Vara (Cível, da Faz. Púb. Mun., de Reg. Púb. e Amb.)",2026-04-30,6,94.95,6
LUZIÂNIA,2ª Vara Criminal (crimes em geral),2025-11-30,6,96.74,1
LUZIÂNIA,2ª Vara Criminal (crimes em geral),2025-12-31,6,97.04,2
LUZIÂNIA,2ª Vara Criminal (crimes em geral),2026-01-31,6,97.33,3
LUZIÂNIA,2ª Vara Criminal (crimes em geral),2026-02-28,6,97.6,4
LUZIÂNIA,2ª Vara Criminal (crimes em geral),2026-03-31,6,97.89,5
LUZIÂNIA,2ª Vara Criminal (crimes em geral),2026-04-30,6,98.18,6
LUZIÂNIA,2ª Vara de Família e Sucessões,2025-11-30,6,98.01,1
LUZIÂNIA,2ª Vara de Família e Sucessões,2025-12-31,6,98.73,2
LUZIÂNIA,2ª Vara de Família e Sucessões,2026-01-31,6,99.45,3
LUZIÂNIA,2ª Vara de Família e Sucessões,2026-02-28,6,100.0,4
LUZIÂNIA,2ª Vara de Família e Sucessões,2026-03-31,6,100.0,5
LUZIÂNIA,2ª Vara de Família e Sucessões,2026-04-30,6,100.0,6
LUZIÂNIA,2° Juizado de Violência Doméstica e Familiar contra a Mulher,2025-11-30,6,100.0,1
LUZIÂNIA,2° Juizado de Violência Doméstica e Familiar contra a Mulher,2025-12-31,6,100.0,2
LUZIÂNIA,2° Juizado de Violência Doméstica e Familiar contra a Mulher,2026-01-31,6,100.0,3
LUZIÂNIA,2° Juizado de Violência Doméstica e Familiar contra a Mulher,2026-02-28,6,100.0,4
LUZIÂNIA,2° Juizado de Violência Doméstica e Familiar contra a Mulher,2026-03-31,6,100.0,5
LUZIÂNIA,2° Juizado de Violência Doméstica e Familiar contra a Mulher,2026-04-30,6,100.0,6
LUZIÂNIA,Juizado da Infância e da Juventude,2025-11-30,6,76.76,1
LUZIÂNIA,Juizado da Infância e da Juventude,2025-12-31,6,76.53,2
LUZIÂNIA,Juizado da Infância e da Juventude,2026-01-31,6,76.3,3
LUZIÂNIA,Juizado da Infância e da Juventude,2026-02-28,6,76.09,4
LUZIÂNIA,Juizado da Infância e da Juventude,2026-03-31,6,75.86,5
LUZIÂNIA,Juizado da Infância e da Juventude,2026-04-30,6,75.63,6
MARA ROSA,Vara Judicial,2025-11-30,6,93.57,1
MARA ROSA,Vara Judicial,2025-12-31,6,93.86,2
MARA ROSA,Vara Judicial,2026-01-31,6,94.16,3
MARA ROSA,Vara Judicial,2026-02-28,6,94.43,4
MARA ROSA,Vara Judicial,2026-03-31,6,94.72,5
MARA ROSA,Vara Judicial,2026-04-30,6,95.01,6
MAURILÂNDIA,Vara Judicial,2025-11-30,6,93.43,1
MAURILÂNDIA,Vara Judicial,2025-12-31,6,93.84,2
MAURILÂNDIA,Vara Judicial,2026-01-31,6,94.24,3
MAURILÂNDIA,Vara Judicial,2026-02-28,6,94.61,4
