comarca,serventia,data_futura,horizonte_meses,taxa_prevista,mes_no_horizonte
GOIÂNIA,3ª Vara Cível,2026-01-31,3,93.76,3
GOIÂNIA,3ª Vara da Faz. Púb. Mun. e de Reg. Púb.,2025-11-30,3,91.66,1
GOIÂNIA,3ª Vara da Faz. Púb. Mun. e de Reg. Púb.,2025-12-31,3,91.64,2
GOIÂNIA,3ª Vara da Faz. Púb. Mun. e de Reg. Púb.,2026-01-31,3,91.63,3
GOIÂNIA,3ª Vara da Fazenda Pública Estadual Execução Fiscal,2025-11-30,3,98.84,1
GOIÂNIA,3ª Vara da Fazenda Pública Estadual Execução Fiscal,2025-12-31,3,99.04,2
GOIÂNIA,3ª Vara da Fazenda Pública Estadual Execução Fiscal,2026-01-31,3,99.24,3
GOIÂNIA,3ª Vara de Família,2025-11-30,3,97.21,1
GOIÂNIA,3ª Vara de Família,2025-12-31,3,97.82,2
GOIÂNIA,3ª Vara de Família,2026-01-31,3,98.43,3
GOIÂNIA,3º Juizado Especial Criminal,2025-11-30,3,29.1,1
GOIÂNIA,3º Juizado Especial Criminal,2025-12-31,3,29.87,2
GOIÂNIA,3º Juizado Especial Criminal,2026-01-31,3,30.63,3
GOIÂNIA,3º Juizado Especial Cível,2025-11-30,3,60.56,1
GOIÂNIA,3º Juizado Especial Cível,2025-12-31,3,62.11,2
GOIÂNIA,3º Juizado Especial Cível,2026-01-31,3,63.67,3
GOIÂNIA,3º Juizado de Violência Doméstica e Familiar contra a Mulher,2025-11-30,3,71.44,1
GOIÂNIA,3º Juizado de Violência Doméstica e Familiar contra a Mulher,2025-12-31,3,72.34,2
GOIÂNIA,3º Juizado de Violência Doméstica e Familiar contra a Mulher,2026-01-31,3,73.24,3
GOIÂNIA,3º Juízo do Núcleo de Justiça 4.0 especializado em matéria de Juizado Especial da Fazenda Pública,2025-11-30,3,90.68,1
GOIÂNIA,3º Juízo do Núcleo de Justiça 4.0 especializado em matéria de Juizado Especial da Fazenda Pública,2025-12-31,3,91.11,2
GOIÂNIA,3º Juízo do Núcleo de Justiça 4.0 especializado em matéria de Juizado Especial da Fazenda Pública,2026-01-31,3,91.53,3
GOIÂNIA,4ª Vara Criminal dos Crimes Dolosos contra a Vida e Tribunal do Júri,2025-11-30,3,86.2,1
GOIÂNIA,4ª Vara Criminal dos Crimes Dolosos contra a Vida e Tribunal do Júri,2025-12-31,3,86.7,2
GOIÂNIA,4ª Vara Criminal dos Crimes Dolosos contra a Vida e Tribunal do Júri,2026-01-31,3,87.21,3
GOIÂNIA,4ª Vara Criminal dos crimes punidos com reclusão e detenção,2025-11-30,3,100.0,1
GOIÂNIA,4ª Vara Criminal dos crimes punidos com reclusão e detenção,2025-12-31,3,100.0,2
GOIÂNIA,4ª Vara Criminal dos crimes punidos com reclusão e detenção,2026-01-31,3,100.0,3
GOIÂNIA,4ª Vara Cível,2025-11-30,3,100.0,1
GOIÂNIA,4ª Vara Cível,2025-12-31,3,100.0,2
GOIÂNIA,4ª Vara Cível,2026-01-31,3,100.0,3
GOIÂNIA,4ª Vara da Faz. Púb. Mun. e de Reg. Púb.,2025-11-30,3,93.21,1
GOIÂNIA,4ª Vara da Faz. Púb. Mun. e de Reg. Púb.,2025-12-31,3,93.17,2
GOIÂNIA,4ª Vara da Faz. Púb. Mun. e de Reg. Púb.,2026-01-31,3,93.14,3
GOIÂNIA,4ª Vara da Fazenda Pública Estadual,2025-11-30,3,98.22,1
GOIÂNIA,4ª Vara da Fazenda Pública Estadual,2025-12-31,3,98.19,2
GOIÂNIA,4ª Vara da Fazenda Pública Estadual,2026-01-31,3,98.15,3
GOIÂNIA,4ª Vara de Família,2025-11-30,3,90.52,1
GOIÂNIA,4ª Vara de Família,2025-12-31,3,90.92,2
GOIÂNIA,4ª Vara de Família,2026-01-31,3,91.31,3
GOIÂNIA,4º Juizado Especial Cível,2025-11-30,3,68.49,1
GOIÂNIA,4º Juizado Especial Cível,2025-12-31,3,70.23,2
GOIÂNIA,4º Juizado Especial Cível,2026-01-31,3,71.96,3
GOIÂNIA,4º Juizado de Violência Doméstica e Familiar contra a Mulher,2025-11-30,3,83.33,1
GOIÂNIA,4º Juizado de Violência Doméstica e Familiar contra a Mulher,2025-12-31,3,84.57,2
GOIÂNIA,4º Juizado de Violência Doméstica e Familiar contra a Mulher,2026-01-31,3,85.82,3
GOIÂNIA,4º Juízo do Núcleo de Justiça 4.0 especializado em matéria de Juizado Especial da Fazenda Pública,2025-11-30,3,85.11,1
GOIÂNIA,4º Juízo do Núcleo de Justiça 4.0 especializado em matéria de Juizado Especial da Fazenda Pública,2025-12-31,3,85.12,2
GOIÂNIA,4º Juízo do Núcleo de Justiça 4.0 especializado em matéria de Juizado Especial da Fazenda Pública,2026-01-31,3,85.12,3
GOIÂNIA,5ª Vara Criminal dos crimes punidos com reclusão e detenção,2025-11-30,3,100.0,1
GOIÂNIA,5ª Vara Criminal dos crimes punidos com reclusão e detenção,2025-12-31,3,100.0,2
GOIÂNIA,5ª Vara Criminal dos crimes punidos com reclusão e detenção,2026-01-31,3,100.0,3
GOIÂNIA,5ª Vara Cível e de Arbitragem,2025-11-30,3,93.22,1
GOIÂNIA,5ª Vara Cível e de Arbitragem,2025-12-31,3,93.21,2
GOIÂNIA,5ª Vara Cível e de Arbitragem,2026-01-31,3,93.2,3
GOIÂNIA,5ª Vara da Fazenda Pública Estadual,2025-11-30,3,94.99,1
GOIÂNIA,5ª Vara da Fazenda Pública Estadual,2025-12-31,3,94.99,2
GOIÂNIA,5ª Vara da Fazenda Pública Estadual,2026-01-31,3,94.99,3
GOIÂNIA,5ª Vara da Fazenda Pública Municipal e de Registros Públicos – Execução Fiscal,2025-11-30,3,92.57,1
GOIÂNIA,5ª Vara da Fazenda Pública Municipal e de Registros Públicos – Execução Fiscal,2025-12-31,3,92.59,2
GOIÂNIA,5ª Vara da Fazenda Pública Municipal e de Registros Públicos – Execução Fiscal,2026-01-31,3,92.61,3
GOIÂNIA,5ª Vara de Família,2025-11-30,3,92.14,1
GOIÂNIA,5ª Vara de Família,2025-12-31,3,92.55,2
GOIÂNIA,5ª Vara de Família,2026-01-31,3,92.95,3
GOIÂNIA,5º Juizado Especial Cível,2025-11-30,3,71.33,1
GOIÂNIA,5º Juizado Especial Cível,2025-12-31,3,72.93,2
GOIÂNIA,5º Juizado Especial Cível,2026-01-31,3,74.54,3
GOIÂNIA,6ª Vara Criminal dos crimes punidos com reclusão e detenção,2025-11-30,3,100.0,1
GOIÂNIA,6ª Vara Criminal dos crimes punidos com reclusão e detenção,2025-12-31,3,100.0,2
GOIÂNIA,6ª Vara Criminal dos crimes punidos com reclusão e detenção,2026-01-31,3,100.0,3
GOIÂNIA,6ª Vara Cível,2025-11-30,3,95.95,1
GOIÂNIA,6ª Vara Cível,2025-12-31,3,96.18,2
GOIÂNIA,6ª Vara Cível,2026-01-31,3,96.41,3
GOIÂNIA,6ª Vara da Fazenda Pública Estadual,2025-11-30,3,94.71,1
GOIÂNIA,6ª Vara da Fazenda Pública Estadual,2025-12-31,3,94.68,2
GOIÂNIA,6ª Vara da Fazenda Pública Estadual,2026-01-31,3,94.65,3
GOIÂNIA,6ª Vara de Família,2025-11-30,3,92.64,1
GOIÂNIA,6ª Vara de Família,2025-12-31,3,94.1,2
GOIÂNIA,6ª Vara de Família,2026-01-31,3,95.57,3
GOIÂNIA,6º Juizado Especial Cível,2025-11-30,3,74.89,1
GOIÂNIA,6º Juizado Especial Cível,2025-12-31,3,76.71,2
GOIÂNIA,6º Juizado Especial Cível,2026-01-31,3,78.53,3
GOIÂNIA,7ª Vara Criminal dos crimes punidos com reclusão e detenção,2025-11-30,3,100.0,1
GOIÂNIA,7ª Vara Criminal dos crimes punidos com reclusão e detenção,2025-12-31,3,100.0,2
GOIÂNIA,7ª Vara Criminal dos crimes punidos com reclusão e detenção,2026-01-31,3,100.0,3
GOIÂNIA,7ª Vara Cível,2025-11-30,3,90.42,1
GOIÂNIA,7ª Vara Cível,2025-12-31,3,90.3,2
GOIÂNIA,7ª Vara Cível,2026-01-31,3,90.18,3
GOIÂNIA,7ª Vara da Fazenda Pública Estadual,2025-11-30,3,93.77,1
GOIÂNIA,7ª Vara da Fazenda Pública Estadual,2025-12-31,3,93.7,2
GOIÂNIA,7ª Vara da Fazenda Pública Estadual,2026-01-31,3,93.63,3
GOIÂNIA,7ª Vara de Família,2025-11-30,3,92.58,1
GOIÂNIA,7ª Vara de Família,2025-12-31,3,93.06,2
GOIÂNIA,7ª Vara de Família,2026-01-31,3,93.54,3
GOIÂNIA,7º Juizado Especial Cível,2025-11-30,3,77.39,1
GOIÂNIA,7º Juizado Especial Cível,2025-12-31,3,78.59,2
GOIÂNIA,7º Juizado Especial Cível,2026-01-31,3,79.79,3
GOIÂNIA,8ª Vara Criminal dos crimes punidos com reclusão e detenção,2025-11-30,3,100.0,1
GOIÂNIA,8ª Vara Criminal dos crimes punidos com reclusão e detenção,2025-12-31,3,100.0,2
GOIÂNIA,8ª Vara Criminal dos crimes punidos com reclusão e detenção,2026-01-31,3,100.0,3
GOIÂNIA,8ª Vara Cível,2025-11-30,3,88.08,1
GOIÂNIA,8ª Vara Cível,2025-12-31,3,88.08,2
GOIÂNIA,8ª Vara Cível,2026-01-31,3,88.09,3
GOIÂNIA,8ª Vara da Fazenda Pública Estadual,2025-11-30,3,94.13,1
GOIÂNIA,8ª Vara da Fazenda Pública Estadual,2025-12-31,3,94.11,2
GOIÂNIA,8ª Vara da Fazenda Pública Estadual,2026-01-31,3,94.09,3
GOIÂNIA,8ª Vara de Família,2025-11-30,3,95.32,1
GOIÂNIA,8ª Vara de Família,2025-12-31,3,96.86,2
GOIÂNIA,8ª Vara de Família,2026-01-31,3,98.41,3
GOIÂNIA,8º Juizado Especial Cível,2025-11-30,3,90.77,1
GOIÂNIA,8º Juizado Especial Cível,2025-12-31,3,92.58,2
GOIÂNIA,8º Juizado Especial Cível,2026-01-31,3,94.39,3
GOIÂNIA,9ª Vara Criminal dos crimes punidos com reclusão e detenção,2025-11-30,3,100.0,1
GOIÂNIA,9ª Vara Criminal dos crimes punidos com reclusão e detenção,2025-12-31,3,100.0,2
GOIÂNIA,9ª Vara Criminal dos crimes punidos com reclusão e detenção,2026-01-31,3,100.0,3
GOIÂNIA,9ª Vara Cível,2025-11-30,3,91.0,1
GOIÂNIA,9ª Vara Cível,2025-12-31,3,91.14,2
GOIÂNIA,9ª Vara Cível,2026-01-31,3,91.28,3
GOIÂNIA,9º Juizado Especial Cível,2025-11-30,3,82.07,1
GOIÂNIA,9º Juizado Especial Cível,2025-12-31,3,83.8,2
GOIÂNIA,9º Juizado Especial Cível,2026-01-31,3,85.53,3
GOIÂNIA,Auditoria Militar,2025-11-30,3,98.79,1
GOIÂNIA,Auditoria Militar,2025-12-31,3,99.91,2
GOIÂNIA,Auditoria Militar,2026-01-31,3,100.0,3
GOIÂNIA,Central Estadual de Conciliação Pré-Processual,2025-11-30,3,0.0,1
GOIÂNIA,Central Estadual de Conciliação Pré-Processual,2025-12-31,3,0.0,2
GOIÂNIA,Central Estadual de Conciliação Pré-Processual,2026-01-31,3,0.0,3
GOIÂNIA,Gabinete da Central de Cumprimento de Sentença Cível - Juiz 1,2025-11-30,3,100.0,1
GOIÂNIA,Gabinete da Central de Cumprimento de Sentença Cível - Juiz 1,2025-12-31,3,100.0,2
GOIÂNIA,Gabinete da Central de Cumprimento de Sentença Cível - Juiz 1,2026-01-31,3,100.0,3
GOIÂNIA,Gabinete da Central de Cumprimento de Sentença Cível - Juiz 2,2025-11-30,3,100.0,1
GOIÂNIA,Gabinete da Central de Cumprimento de Sentença Cível - Juiz 2,2025-12-31,3,100.0,2
GOIÂNIA,Gabinete da Central de Cumprimento de Sentença Cível - Juiz 2,2026-01-31,3,100.0,3
GOIÂNIA,Gabinete da Central de Cumprimento de Sentença Cível - Juiz 3,2025-11-30,3,100.0,1
GOIÂNIA,Gabinete da Central de Cumprimento de Sentença Cível - Juiz 3,2025-12-31,3,100.0,2
GOIÂNIA,Gabinete da Central de Cumprimento de Sentença Cível - Juiz 3,2026-01-31,3,100.0,3
GOIÂNIA,Gabinete da Central de Cumprimento de Sentença Cível - Juiz 4,2025-11-30,3,100.0,1
GOIÂNIA,Gabinete da Central de Cumprimento de Sentença Cível - Juiz 4,2025-12-31,3,100.0,2
GOIÂNIA,Gabinete da Central de Cumprimento de Sentença Cível - Juiz 4,2026-01-31,3,100.0,3
GOIÂNIA,Gabinete da Central de Cumprimento de Sentença Cível - Juiz 5,2025-11-30,3,100.0,1
GOIÂNIA,Gabinete da Central de Cumprimento de Sentença Cível - Juiz 5,2025-12-31,3,100.0,2
GOIÂNIA,Gabinete da Central de Cumprimento de Sentença Cível - Juiz 5,2026-01-31,3,100.0,3
GOIÂNIA,Gabinete da Central de Cumprimento de Sentença Cível - Juiz 6,2025-11-30,3,100.0,1
GOIÂNIA,Gabinete da Central de Cumprimento de Sentença Cível - Juiz 6,2025-12-31,3,100.0,2
GOIÂNIA,Gabinete da Central de Cumprimento de Sentença Cível - Juiz 6,2026-01-31,3,100.0,3
GUAPÓ,"1ª Vara Judicial (Família e Sucessões, Infância e Juventude, Cível e Juizado Especial Cível)",2025-11-30,3,94.01,1
GUAPÓ,"1ª Vara Judicial (Família e Sucessões, Infância e Juventude, Cível e Juizado Especial Cível)",2025-12-31,3,94.13,2
GUAPÓ,"1ª Vara Judicial (Família e Sucessões, Infância e Juventude, Cível e Juizado Especial Cível)",2026-01-31,3,94.24,3
GUAPÓ,"2ª Vara Judicial (Fazendas Públicas, Criminal, Execução Penal e Juizado Criminal)",2025-11-30,3,99.53,1
GUAPÓ,"2ª Vara Judicial (Fazendas Públicas, Criminal, Execução Penal e Juizado Criminal)",2025-12-31,3,100.0,2
GUAPÓ,"2ª Vara Judicial (Fazendas Públicas, Criminal, Execução Penal e Juizado Criminal)",2026-01-31,3,100.0,3
HIDROLÂNDIA,"1ª Vara Judicial (Família e Sucessões, Infância e Juventude, Cível e Juizado Especial Cível)",2025-11-30,3,89.08,1
HIDROLÂNDIA,"1ª Vara Judicial (Família e Sucessões, Infância e Juventude, Cível e Juizado Especial Cível)",2025-12-31,3,89.23,2
HIDROLÂNDIA,"1ª Vara Judicial (Família e Sucessões, Infância e Juventude, Cível e Juizado Especial Cível)",2026-01-31,3,89.38,3
HIDROLÂNDIA,"2ª Vara Judicial (Fazendas Públicas, Criminal, Execução Penal e Juizado Criminal)",2025-11-30,3,89.63,1
HIDROLÂNDIA,"2ª Vara Judicial (Fazendas Públicas, Criminal, Execução Penal e Juizado Criminal)",2025-12-31,3,89.7,2
HIDROLÂNDIA,"2ª Vara Judicial (Fazendas Públicas, Criminal, Execução Penal e Juizado Criminal)",2026-01-31,3,89.77,3
IACIARA,Vara Judicial,2025-11-30,3,97.83,1
IACIARA,Vara Judicial,2025-12-31,3,98.28,2
IACIARA,Vara Judicial,2026-01-31,3,98.72,3
INHUMAS,"Vara Criminal (crime em geral, crimes dolosos contra a vida e Pres. do Trib. do Júri - Execução Penal) e Juizado Especial Criminal",2025-11-30,3,93.68,1
INHUMAS,"Vara Criminal (crime em geral, crimes dolosos contra a vida e Pres. do Trib. do Júri - Execução Penal) e Juizado Especial Criminal",2025-12-31,3,93.96,2
INHUMAS,"Vara Criminal (crime em geral, crimes dolosos contra a vida e Pres. do Trib. do Júri - Execução Penal) e Juizado Especial Criminal",2026-01-31,3,94.24,3
INHUMAS,"Vara Cível, Infância e Juventude e Juizado Especial Cível",2025-11-30,3,92.82,1
INHUMAS,"Vara Cível, Infância e Juventude e Juizado Especial Cível",2025-12-31,3,93.05,2
INHUMAS,"Vara Cível, Infância e Juventude e Juizado Especial Cível",2026-01-31,3,93.28,3
INHUMAS,Vara das Fazendas Públicas e Registros Públicos e Família e Sucessões,2025-11-30,3,90.38,1
INHUMAS,Vara das Fazendas Públicas e Registros Públicos e Família e Sucessões,2025-12-31,3,91.17,2
INHUMAS,Vara das Fazendas Públicas e Registros Públicos e Família e Sucessões,2026-01-31,3,91.96,3
IPAMERI,"1ª Vara (Cível, Criminal - crime em geral e exec. penais - e da Infância e da Juventude)",2025-11-30,3,91.37,1
IPAMERI,"1ª Vara (Cível, Criminal - crime em geral e exec. penais - e da Infância e da Juventude)",2025-12-31,3,93.02,2
IPAMERI,"1ª Vara (Cível, Criminal - crime em geral e exec. penais - e da Infância e da Juventude)",2026-01-31,3,94.67,3
IPAMERI,"2ª Vara (Cível, Criminal crime em geral, crimes dolosos contra a vida e Pres. do Trib. do Juri, das Fazendas Púb., de Reg. Púb. e Amb.)",2025-11-30,3,93.6,1
IPAMERI,"2ª Vara (Cível, Criminal crime em geral, crimes dolosos contra a vida e Pres. do Trib. do Juri, das Fazendas Púb., de Reg. Púb. e Amb.)",2025-12-31,3,94.49,2
IPAMERI,"2ª Vara (Cível, Criminal crime em geral, crimes dolosos contra a vida e Pres. do Trib. do Juri, das Fazendas Púb., de Reg. Púb. e Amb.)",2026-01-31,3,95.37,3
IPAMERI,Juizado Especial Cível e Criminal,2025-11-30,3,69.34,1
IPAMERI,Juizado Especial Cível e Criminal,2025-12-31,3,70.86,2
IPAMERI,Juizado Especial Cível e Criminal,2026-01-31,3,72.38,3
IPORÁ,"1ª Vara (Cív., Criminal - crime em geral e exec. penais - e da Inf. e da Juventude)",2025-11-30,3,100.0,1
IPORÁ,"1ª Vara (Cív., Criminal - crime em geral e exec. penais - e da Inf. e da Juventude)",2025-12-31,3,100.0,2
IPORÁ,"1ª Vara (Cív., Criminal - crime em geral e exec. penais - e da Inf. e da Juventude)",2026-01-31,3,100.0,3
IPORÁ,"2ª Vara (Cível, Criminal - crime em geral, crimes dolosos contra a vida e Pres. do Trib. do Juri, das Faz. Púb., de Reg. Púb. e Ambiental)",2025-11-30,3,99.25,1
IPORÁ,"2ª Vara (Cível, Criminal - crime em geral, crimes dolosos contra a vida e Pres. do Trib. do Juri, das Faz. Púb., de Reg. Púb. e Ambiental)",2025-12-31,3,99.94,2
IPORÁ,"2ª Vara (Cível, Criminal - crime em geral, crimes dolosos contra a vida e Pres. do Trib. do Juri, das Faz. Púb., de Reg. Púb. e Ambiental)",2026-01-31,3,100.0,3
IPORÁ,Juizado Especial Cível e Criminal,2025-11-30,3,82.77,1
IPORÁ,Juizado Especial Cível e Criminal,2025-12-31,3,84.62,2
IPORÁ,Juizado Especial Cível e Criminal,2026-01-31,3,86.48,3
ITABERAÍ,"1ª Vara Cível, Infância e da Juventude e Juizado Especial Cível",2025-11-30,3,98.18,1
ITABERAÍ,"1ª Vara Cível, Infância e da Juventude e Juizado Especial Cível",2025-12-31,3,98.86,2
ITABERAÍ,"1ª Vara Cível, Infância e da Juventude e Juizado Especial Cível",2026-01-31,3,99.53,3
ITABERAÍ,"2ª Vara Cível, Família e Sucessões, das Fazendas Públicas e Registros Públicos",2025-11-30,3,89.91,1
ITABERAÍ,"2ª Vara Cível, Família e Sucessões, das Fazendas Públicas e Registros Públicos",2025-12-31,3,89.91,2
ITABERAÍ,"2ª Vara Cível, Família e Sucessões, das Fazendas Públicas e Registros Públicos",2026-01-31,3,89.92,3
ITABERAÍ,"Vara Criminal (crimes em geral, crimes dolosos contra a vida e Pres. do Trib. do Júri execução penal) e Juizado Especial Criminal.",2025-11-30,3,100.0,1
ITABERAÍ,"Vara Criminal (crimes em geral, crimes dolosos contra a vida e Pres. do Trib. do Júri execução penal) e Juizado Especial Criminal.",2025-12-31,3,100.0,2
ITABERAÍ,"Vara Criminal (crimes em geral, crimes dolosos contra a vida e Pres. do Trib. do Júri execução penal) e Juizado Especial Criminal.",2026-01-31,3,100.0,3
ITAJÁ,Vara Judicial,2025-11-30,3,95.82,1
ITAJÁ,Vara Judicial,2025-12-31,3,96.19,2
ITAJÁ,Vara Judicial,2026-01-31,3,96.57,3
ITAPACI,Vara Judicial,2025-11-30,3,90.02,1
ITAPACI,Vara Judicial,2025-12-31,3,90.18,2
ITAPACI,Vara Judicial,2026-01-31,3,90.33,3
ITAPIRAPUÃ,Vara Judicial,2025-11-30,3,92.05,1
ITAPIRAPUÃ,Vara Judicial,2025-12-31,3,92.1,2
ITAPIRAPUÃ,Vara Judicial,2026-01-31,3,92.15,3
ITAPURANGA,"1ª Vara Judicial (Família e Sucessões, Infância e Juventude, Cível e Juizado Especial Cível)",2025-11-30,3,94.12,1
ITAPURANGA,"1ª Vara Judicial (Família e Sucessões, Infância e Juventude, Cível e Juizado Especial Cível)",2025-12-31,3,94.92,2
ITAPURANGA,"1ª Vara Judicial (Família e Sucessões, Infância e Juventude, Cível e Juizado Especial Cível)",2026-01-31,3,95.72,3
ITAPURANGA,"2ª Vara Judicial (Fazendas Públicas, Criminal, Execução Penal e Juizado Criminal)",2025-11-30,3,91.14,1
ITAPURANGA,"2ª Vara Judicial (Fazendas Públicas, Criminal, Execução Penal e Juizado Criminal)",2025-12-31,3,91.26,2
ITAPURANGA,"2ª Vara Judicial (Fazendas Públicas, Criminal, Execução Penal e Juizado Criminal)",2026-01-31,3,91.38,3
ITAUÇU,Vara Judicial,2025-11-30,3,92.26,1
ITAUÇU,Vara Judicial,2025-12-31,3,92.24,2
ITAUÇU,Vara Judicial,2026-01-31,3,92.22,3
ITUMBIARA,1ª Vara (Cív. e da Inf.e da Juv.),2025-11-30,3,92.23,1
ITUMBIARA,1ª Vara (Cív. e da Inf.e da Juv.),2025-12-31,3,92.45,2
ITUMBIARA,1ª Vara (Cív. e da Inf.e da Juv.),2026-01-31,3,92.67,3
ITUMBIARA,1ª Vara Criminal (crimes em geral e execuções penais),2025-11-30,3,100.0,1
ITUMBIARA,1ª Vara Criminal (crimes em geral e execuções penais),2025-12-31,3,100.0,2
ITUMBIARA,1ª Vara Criminal (crimes em geral e execuções penais),2026-01-31,3,100.0,3
ITUMBIARA,1º Juizado Especial Cível e Criminal,2025-11-30,3,51.43,1
ITUMBIARA,1º Juizado Especial Cível e Criminal,2025-12-31,3,52.77,2
ITUMBIARA,1º Juizado Especial Cível e Criminal,2026-01-31,3,54.11,3
ITUMBIARA,2ª Vara (Cível e Ambiental),2025-11-30,3,95.22,1
ITUMBIARA,2ª Vara (Cível e Ambiental),2025-12-31,3,95.36,2
ITUMBIARA,2ª Vara (Cível e Ambiental),2026-01-31,3,95.49,3
ITUMBIARA,"2ª Vara Criminal (crimes dolosos contra a vida, Pres. Trib. Juri e crimes em geral)",2025-11-30,3,100.0,1
ITUMBIARA,"2ª Vara Criminal (crimes dolosos contra a vida, Pres. Trib. Juri e crimes em geral)",2025-12-31,3,100.0,2
ITUMBIARA,"2ª Vara Criminal (crimes dolosos contra a vida, Pres. Trib. Juri e crimes em geral)",2026-01-31,3,100.0,3
ITUMBIARA,2º Juizado Especial Cível e Criminal,2025-11-30,3,66.46,1
ITUMBIARA,2º Juizado Especial Cível e Criminal,2025-12-31,3,68.12,2
ITUMBIARA,2º Juizado Especial Cível e Criminal,2026-01-31,3,69.79,3
ITUMBIARA,Vara de Família e Sucessões,2025-11-30,3,90.34,1
ITUMBIARA,Vara de Família e Sucessões,2025-12-31,3,91.64,2
ITUMBIARA,Vara de Família e Sucessões,2026-01-31,3,92.94,3
ITUMBIARA,Vara de Fazendas Públicas e de Registros Públicos,2025-11-30,3,78.26,1
ITUMBIARA,Vara de Fazendas Públicas e de Registros Públicos,2025-12-31,3,78.31,2
ITUMBIARA,Vara de Fazendas Públicas e de Registros Públicos,2026-01-31,3,78.37,3
JANDAIA,Vara Judicial,2025-11-30,3,86.44,1
JANDAIA,Vara Judicial,2025-12-31,3,86.46,2
JANDAIA,Vara Judicial,2026-01-31,3,86.49,3
JARAGUÁ,"Vara Criminal (crime em geral, crimes dolosos contra a vida e Pres. do Trib. do Júri - Execução Penal) e Juizado Especial Criminal",2025-11-30,3,94.38,1
JARAGUÁ,"Vara Criminal (crime em geral, crimes dolosos contra a vida e Pres. do Trib. do Júri - Execução Penal) e Juizado Especial Criminal",2025-12-31,3,94.87,2
JARAGUÁ,"Vara Criminal (crime em geral, crimes dolosos contra a vida e Pres. do Trib. do Júri - Execução Penal) e Juizado Especial Criminal",2026-01-31,3,95.36,3
JARAGUÁ,"Vara Cível, Infância e Juventude e Juizado Especial Cível",2025-11-30,3,89.84,1
JARAGUÁ,"Vara Cível, Infância e Juventude e Juizado Especial Cível",2025-12-31,3,90.12,2
JARAGUÁ,"Vara Cível, Infância e Juventude e Juizado Especial Cível",2026-01-31,3,90.41,3
JARAGUÁ,Vara das Fazendas Públicas e Registro Público e de Família e Sucessões,2025-11-30,3,80.52,1
JARAGUÁ,Vara das Fazendas Públicas e Registro Público e de Família e Sucessões,2025-12-31,3,81.16,2
JARAGUÁ,Vara das Fazendas Públicas e Registro Público e de Família e Sucessões,2026-01-31,3,81.8,3
JATAÍ,1ª Vara Criminal (crimes em geral e execuções penais),2025-11-30,3,100.0,1
JATAÍ,1ª Vara Criminal (crimes em geral e execuções penais),2025-12-31,3,100.0,2
JATAÍ,1ª Vara Criminal (crimes em geral e execuções penais),2026-01-31,3,100.0,3
JATAÍ,1ª Vara Cível,2025-11-30,3,94.87,1
JATAÍ,1ª Vara Cível,2025-12-31,3,94.9,2
JATAÍ,1ª Vara Cível,2026-01-31,3,94.93,3
JATAÍ,2ª Vara Criminal (crimes dolosos contra a vida e Presidência do Tribunal do Júri),2025-11-30,3,100.0,1
JATAÍ,2ª Vara Criminal (crimes dolosos contra a vida e Presidência do Tribunal do Júri),2025-12-31,3,100.0,2
JATAÍ,2ª Vara Criminal (crimes dolosos contra a vida e Presidência do Tribunal do Júri),2026-01-31,3,100.0,3
JATAÍ,2ª Vara Cível,2025-11-30,3,95.49,1
JATAÍ,2ª Vara Cível,2025-12-31,3,95.62,2
JATAÍ,2ª Vara Cível,2026-01-31,3,95.76,3
JATAÍ,Juizado Especial Cível e Criminal,2025-11-30,3,92.78,1
JATAÍ,Juizado Especial Cível e Criminal,2025-12-31,3,94.33,2
JATAÍ,Juizado Especial Cível e Criminal,2026-01-31,3,95.87,3
JATAÍ,Juizado de Violência Doméstica e Familiar Contra a Mulher,2025-11-30,3,94.55,1
JATAÍ,Juizado de Violência Doméstica e Familiar Contra a Mulher,2025-12-31,3,95.29,2
JATAÍ,Juizado de Violência Doméstica e Familiar Contra a Mulher,2026-01-31,3,96.02,3
JATAÍ,Vara de Família e Sucessões,2025-11-30,3,82.35,1
JATAÍ,Vara de Família e Sucessões,2025-12-31,3,83.27,2
JATAÍ,Vara de Família e Sucessões,2026-01-31,3,84.19,3
JATAÍ,"Vara de Fazendas Públicas, Registros Públicos e Infância e Juventude",2025-11-30,3,91.19,1
JATAÍ,"Vara de Fazendas Públicas, Registros Públicos e Infância e Juventude",2025-12-31,3,91.26,2
JATAÍ,"Vara de Fazendas Públicas, Registros Públicos e Infância e Juventude",2026-01-31,3,91.34,3
JOVIÂNIA,Vara Judicial,2025-11-30,3,100.0,1
JOVIÂNIA,Vara Judicial,2025-12-31,3,100.0,2
JOVIÂNIA,Vara Judicial,2026-01-31,3,100.0,3
JUSSARA,"1ª Vara Judicial (Família e Sucessões, Infância e Juventude, Cível e Juizado Especial Cível)",2025-11-30,3,93.2,1
JUSSARA,"1ª Vara Judicial (Família e Sucessões, Infância e Juventude, Cível e Juizado Especial Cível)",2025-12-31,3,93.65,2
JUSSARA,"1ª Vara Judicial (Família e Sucessões, Infância e Juventude, Cível e Juizado Especial Cível)",2026-01-31,3,94.1,3
JUSSARA,"2ª Vara Judicial (Fazendas Públicas, Criminal, Execução Penal e Juizado Criminal)",2025-11-30,3,91.19,1
JUSSARA,"2ª Vara Judicial (Fazendas Públicas, Criminal, Execução Penal e Juizado Criminal)",2025-12-31,3,91.39,2
